17120410	17120424	17119390	17121127
17120603	17120614	17119390	17121127
17120744	17120775	17119390	17121127
17120969	17120990	17119390	17121127
17638840	17638851	17638693	17638886
17831886	17831932	17831853	17832107
17832059	17832089	17831853	17832107
19140002	19140013	19139854	19140024
19150074	19150089	19150024	19150283
19178650	19178670	19178579	19178673
19361779	19361790	19361726	19361931
19385613	19385629	19385520	19385736
19724340	19724359	19723853	19724464
19761000	19761015	19760904	19761280
19761029	19761077	19760904	19761280
19766736	19766751	19766388	19766867
19766763	19766807	19766388	19766867
19962576	19962600	19962526	19962815
19967394	19967406	19967163	19967427
20437654	20437674	20437581	20437754
20566470	20566562	20566466	20566817
20568568	20568587	20568520	20568631
20858672	20858683	20858569	20858725
20858673	20858704	20858569	20858725
21445584	21445595	21444921	21446743
21446082	21446093	21444921	21446743
21636439	21636450	21636431	21637070
21867419	21867438	21867321	21867440
22162214	22162241	22162198	22162250
22201685	22201707	22201674	22201720
22245274	22245295	22244959	22245337
22888129	22888140	22888053	22888259
23064057	23064075	23063901	23064133
23152476	23152487	23152460	23152526
23580104	23580115	23579984	23580190
23614151	23614169	23614134	23614214
23692804	23692830	23692703	23692991
23772926	23772941	23772870	23772978
23787170	23787181	23787169	23787262
23838664	23838675	23838563	23838716
24091710	24091721	24091582	24091843
24167086	24167106	24166638	24167313
24187969	24187980	24187958	24188135
24759881	24759901	24759868	24759989
26483968	26484051	26483890	26484099
26510217	26510231	26510144	26510272
27798893	27798974	27796762	27800543
27799615	27799665	27796762	27800543
28734462	28734505	28734402	28734721
28773759	28773770	28773724	28773778
28800512	28800523	28800297	28800524
28883804	28883881	28883766	28884066
29049831	29049849	29049196	29050948
29838203	29838229	29838177	29838261
30346339	30346354	30346311	30346519
30376488	30376608	30376432	30376745
30387147	30387164	30387028	30387313
30387218	30387282	30387028	30387313
30579213	30579224	30579136	30579303
30695055	30695077	30694909	30695553
30887582	30887593	30887425	30887622
30935052	30935063	30934780	30935161
30969596	30969607	30969356	30969818
30969635	30969646	30969356	30969818
31107468	31107479	31107376	31107505
31134311	31134322	31133912	31134419
31400716	31400727	31400619	31400743
31615222	31615233	31615047	31615279
31906257	31906268	31906204	31906497
32218632	32218643	32218513	32218725
35082517	35082528	35082517	35082669
35265551	35265567	35264647	35265603
35265582	35265599	35264647	35265603
35412540	35412551	35412509	35412681
36293373	36293389	36293328	36293481
36300868	36300879	36300850	36301057
36300902	36300917	36300850	36301057
36349101	36349112	36348927	36349236
36511503	36511539	36511502	36511786
36564623	36564640	36564350	36564886
37060857	37060883	37060822	37060922
37206724	37206759	37206546	37207803
37207055	37207066	37206546	37207803
37373456	37373482	37373071	37375534
37373462	37373498	37373071	37375534
37510302	37510338	37510211	37510421
37643745	37643761	37643643	37643788
37650658	37650692	37650541	37650725
37655493	37655552	37655289	37655684
37686405	37686416	37686392	37686475
37715785	37715796	37715762	37715934
37746291	37746335	37746269	37746420
37844088	37844099	37843910	37844276
37922115	37922133	37921971	37922426
37925860	37925890	37925660	37926043
37983669	37983683	37983356	37983784
37986282	37986296	37986198	37986312
38075027	38075047	38074863	38075132
38426962	38426988	38426794	38428132
38485947	38485973	38485934	38486440
38628888	38628899	38628833	38628935
38752563	38752574	38752506	38752628
38843480	38843491	38843234	38843858
38866491	38866502	38866208	38867201
39529558	39529569	39529491	39529623
39649753	39649772	39649500	39649925
39659098	39659115	39658930	39659116
39662095	39662106	39661964	39662435
39995303	39995321	39995042	39995531
40273499	40273517	40273424	40273600
40300927	40300948	40300909	40301005
40301173	40301197	40301149	40301333
40405675	40405686	40405648	40405844
40407525	40407536	40407412	40407568
40411753	40411764	40411389	40411907
40418728	40418745	40418373	40419384
40420883	40420899	40420846	40421100
40420926	40420937	40420846	40421100
41178375	41178386	41176772	41178956
41237912	41237947	41237175	41238885
41254465	41254479	41254307	41254494
41357395	41357406	41357176	41357429
41521326	41521337	41521298	41521429
41866926	41866965	41866832	41867280
41909950	41909964	41909764	41910147
41914299	41914310	41914137	41914667
41958483	41958508	41958216	41958540
42082042	42082058	42081924	42082062
42209984	42210000	42209650	42215305
42213016	42213027	42211512	42215305
42213321	42213332	42211512	42215305
42214356	42214370	42211512	42215305
42214567	42214588	42211512	42215305
42214770	42214786	42211512	42215305
42215139	42215157	42214846	42215305
42432258	42432269	42432236	42432357
42627883	42627894	42627771	42627903
43129229	43129274	43129212	43129305
44786473	44786484	44786456	44786606
45205883	45205900	45205792	45205912
45406554	45406568	45406459	45406663
45503024	45503035	45502985	45503064
46263120	46263131	46256560	46263322
46280214	46280231	46280068	46280242
46537111	46537125	46533626	46537170
46537151	46537165	46533626	46537170
49787647	49787658	49787389	49787887
49909967	49909978	49909893	49910088
50064150	50064185	50064033	50064198
50114421	50114432	50114380	50114622
50179148	50179159	50178933	50179277
50201378	50201397	50201036	50201590
50261486	50261497	50261384	50261509
50290280	50290291	50290099	50290584
50482844	50482855	50482566	50482903
50506404	50506415	50506284	50506502
50546931	50546942	50546243	50549951
50603316	50603361	50603222	50603498
50604149	50604160	50603840	50605064
50604544	50604573	50603840	50605064
50604546	50604557	50603840	50605064
50604704	50604741	50603840	50605064
