161164	161178	160911	162122
667966	667987	667855	668006
952418	952429	952366	952450
973352	973374	973211	973482
973469	973480	973211	973482
1012505	1012533	1012485	1012564
1012549	1012560	1012485	1012564
1025267	1025305	1024904	1025347
1346428	1346439	1346244	1346569
1403622	1403633	1402931	1403815
1403680	1403718	1402931	1403815
1403680	1403706	1402931	1403815
1403742	1403753	1402931	1403815
1712229	1712240	1712200	1712344
1855902	1855913	1855868	1855950
2042388	2042402	2042351	2042484
2042388	2042420	2042351	2042484
2236307	2236318	2236227	2236456
2240517	2240528	2240037	2240946
2449701	2449712	2449669	2449750
2536963	2536981	2536915	2537170
2537123	2537144	2536915	2537170
2699757	2699789	2699679	2700544
2699848	2699859	2699679	2700544
2818286	2818297	2818223	2818390
2928461	2928472	2928170	2928523
3074877	3074968	3074825	3075088
3075017	3075049	3074825	3075088
3215178	3215189	3215109	3215211
3228678	3228696	3228614	3228745
3249503	3249520	3249277	3249542
3317150	3317161	3316170	3318051
3442057	3442071	3442001	3442118
3442057	3442089	3442001	3442118
3493317	3493328	3492916	3493501
3766617	3766692	3766606	3767995
3766624	3766655	3766606	3767995
3767568	3767573	3766606	3767995
4274440	4274451	4274366	4274769
5576386	5576397	5576239	5576454
5708303	5708323	5708285	5708513
5711492	5711511	5711380	5711554
5808268	5808279	5808200	5808327
5989142	5989159	5988346	5990824
6291304	6291315	6291196	6291441
7042557	7042578	7041270	7042938
7042646	7042667	7041270	7042938
7042780	7042798	7041270	7042938
7054270	7054281	7054067	7055054
7192719	7192730	7192646	7193126
7192755	7192775	7192646	7193126
7689495	7689513	7689485	7689588
7715201	7715212	7715182	7715311
8216176	8216187	8216110	8216257
10443432	10443443	10443103	10446328
13542401	13542416	13541992	13542528
13614358	13614374	13614195	13614810
13627498	13627570	13627344	13627587
15003113	15003136	15002673	15004335
15003135	15003146	15002673	15004335
15003182	15003193	15002673	15004335
15003251	15003277	15002673	15004335
15003301	15003319	15002673	15004335
15003724	15003741	15002673	15004335
15003788	15003799	15002673	15004335
15003858	15003931	15002673	15004335
15004115	15004132	15002673	15004335
15511382	15511393	15511246	15511537
15703183	15703219	15703144	15703332
17512038	17512052	17511949	17512054
17705009	17705020	17704999	17705206
17825039	17825050	17824967	17825057
18021687	18021727	18021601	18021751
22515679	22515697	22515527	22515784
25030640	25030658	25030496	25030693
25144774	25144785	25144773	25144865
25145027	25145038	25145003	25145133
25234217	25234231	25234163	25234431
25674563	25674574	25674504	25674629
25676526	25676577	25676134	25676749
25862787	25862801	25862674	25862836
26481711	26481722	26481637	26482170
26482050	26482061	26481637	26482170
30721984	30722002	30721422	30724641
30722113	30722124	30721422	30724641
37446749	37446760	37443284	37447217
40432697	40432719	40432650	40432862
40808407	40808418	40808306	40808939
40934489	40934500	40934455	40934516
41257707	41257718	41257608	41257737
41646491	41646503	41646484	41646893
41745976	41746022	41745806	41746322
41746102	41746113	41745806	41746322
42143523	42143545	42143427	42143994
42151854	42151865	42151656	42152143
44447923	44447938	44447562	44448523
44448425	44448436	44447562	44448523
47943377	47943399	47943370	47943412
48167916	48167927	48167777	48167953
48342108	48342123	48341739	48342128
48515050	48515061	48515027	48515275
51843664	51843679	51843585	51843742
52038237	52038257	52038226	52038259
52744999	52745010	52743828	52745520
53383812	53383830	53383772	53383876
53453081	53453094	53452919	53453142
54100781	54100829	54100344	54100918
54695549	54695567	54695511	54695781
55087652	55087663	55087606	55087758
55438363	55438381	55438281	55438537
55636107	55636126	55636080	55636192
56314410	56314418	56314039	56316689
56314542	56314553	56314039	56316689
56314584	56314598	56314039	56316689
56316099	56316113	56314039	56316689
56977280	56977291	56976441	56977585
56986363	56986381	56986355	56986426
65669685	65669696	65669561	65669742
67514179	67514190	67514073	67514687
68318532	68318543	68318518	68318581
70197969	70197980	70197923	70198157
70249216	70249227	70248997	70249459
70366696	70366707	70366643	70366994
70481765	70481776	70480798	70481878
70688903	70688921	70688677	70690117
70688974	70688992	70688677	70690117
70689140	70689170	70688677	70690117
70689845	70689856	70688677	70690117
70705258	70705288	70704936	70705294
70705259	70705270	70704936	70705294
70839499	70839510	70839470	70839827
70839670	70839681	70839470	70839827
70839683	70839694	70839470	70839827
71451255	71451266	71451187	71451301
73258295	73258306	73258284	73258668
73258339	73258385	73258284	73258668
73258457	73258468	73258284	73258668
73258554	73258578	73258284	73258668
73481799	73481822	73481775	73481863
73998498	73998514	73998472	73998581
75013093	75013104	75012424	75013150
75757555	75757570	75757496	75757573
75940890	75940907	75940743	75940949
76144154	76144165	76144148	76144292
76896937	76896953	76895467	76897849
76897476	76897487	76895467	76897849
78441212	78441223	78441161	78441297
78776615	78776635	78776543	78776721
78871010	78871033	78870782	78871060
80202074	80202085	80201913	80203532
80202096	80202113	80201913	80203532
80202328	80202342	80201913	80203532
80202711	80202725	80201913	80203532
80203153	80203164	80201913	80203532
80266838	80266849	80266824	80267179
82373555	82373566	82373445	82373678
82798442	82798453	82798305	82798537
82864522	82864540	82864361	82864598
84493328	84493344	84493288	84493549
84497711	84497727	84497558	84498228
84497779	84497862	84497558	84498228
84690555	84690566	84690505	84690664
86799131	86799142	86799100	86799204
87047382	87047393	87046694	87047594
87114420	87114431	87114366	87115299
87616509	87616544	87613784	87616568
87845067	87845078	87844976	87846446
87981514	87981542	87981474	87981837
88008022	88008040	88007733	88008328
88113416	88113430	88113302	88113553
88379027	88379038	88378921	88379120
88383199	88383213	88383184	88383380
88697280	88697353	88697205	88697754
88704592	88704603	88704507	88704610
89895448	89895492	89894971	89895594
89923240	89923255	89923167	89923272
93829017	93829032	93828926	93829991
93829627	93829638	93828926	93829991
98396054	98396065	98395940	98396110
99622730	99622744	99622676	99622848
99650931	99650942	99649266	99654648
99653633	99653671	99649266	99654648
102810371	102810385	102810369	102810396
104490928	104490950	104490743	104491802
104491308	104491338	104490743	104491802
104491354	104491394	104490743	104491802
104491497	104491516	104490743	104491802
104491558	104491581	104490743	104491802
105235123	105235145	105233942	105237440
105942525	105942541	105942306	105942702
107644954	107644965	107644801	107645070
108078389	108078406	108078317	108078462
109481751	109481776	109481676	109481781
109494680	109494708	109494614	109494856
109822444	109822465	109822346	109822488
112515344	112515355	112514656	112515475
113293523	113293537	113293439	113293538
113902342	113902362	113902273	113903675
119300461	119300472	119300335	119300733
119628600	119628645	119628519	119628671
121816395	121816406	121816368	121816447
122827056	122827124	122826775	122827352
127822797	127822808	127822768	127822894
128062002	128062032	128061693	128062219
128107366	128107389	128107138	128107402
128287659	128287670	128287372	128287862
128287809	128287820	128287372	128287862
133150756	133150793	133150140	133152831
133152414	133152429	133150140	133152831
139370342	139370353	139370210	139370404
139730431	139730458	139730415	139730667
139889482	139889539	139889356	139890967
139889904	139890022	139889356	139890967
139889904	139889990	139889356	139890967
140755924	140755935	140755915	140756045
141132616	141132635	141132324	141132808
144646699	144646710	144646675	144646954
145155971	145155988	145155935	145155996
145539995	145540006	145539803	145540061
145870304	145870318	145870244	145870478
145902229	145902276	145902165	145903215
145902229	145902271	145902165	145903215
146639140	146639151	146639140	146639428
146639305	146639340	146639140	146639428
146639953	146639977	146639866	146640808
146640089	146640126	146639866	146640808
147542486	147542497	147542477	147542618
147634245	147634256	147634168	147634434
147864925	147864936	147864845	147864956
151176616	151176627	151176533	151176687
152411453	152411476	152411328	152411803
152943157	152943176	152943057	152943555
152975448	152975459	152974674	152976723
153788804	153788815	153788333	153788835
154323250	154323280	154323237	154323329
155214756	155214767	155213939	155215085
155953798	155953833	155953712	155953847
158127407	158127418	158127406	158127614
158170335	158170350	158170246	158170378
158829138	158829160	158829078	158829225
163129045	163129067	163128896	163129348
163164321	163164360	163164216	163164391
163166365	163166389	163166362	163166727
163325354	163325365	163325302	163325758
163613336	163613347	163613313	163613504
166734940	166735035	166734920	166735090
167234140	167234151	167233984	167234173
168924392	168924403	168924254	168924420
169122173	169122188	169122099	169122266
169589529	169589539	169589446	169589541
173529188	173529229	173528734	173529289
176792219	176792235	176792164	176792311
182601001	182601012	182600923	182601161
183280843	183280859	183280775	183280969
183446324	183446335	183446087	183447427
183505204	183505218	183505195	183505367
183693023	183693034	183692959	183693147
184734038	184734049	184734015	184734062
185606675	185606692	185606584	185607349
185623460	185623500	185622913	185624494
186083927	186083941	186082517	186084172
