372632	372643	372630	372700
374349	374372	374298	374421
460627	460643	460528	460996
464050	464061	463843	464364
498664	498680	498495	498825
504872	504883	504744	504965
590340	590366	589945	590577
806459	806483	806407	806556
812611	812642	812569	813895
813343	813407	812569	813895
902106	902117	901975	902130
920573	920600	920289	920748
929792	929803	929528	929896
932460	932521	932417	932742
971932	971951	971877	972065
1000581	1000602	1000437	1000863
1009187	1009206	1009172	1009602
1009371	1009382	1009172	1009602
1020937	1020952	1020771	1020996
1085847	1085870	1085659	1086006
1108582	1108608	1108219	1108704
1108828	1108839	1108778	1108969
1123577	1123615	1123533	1123639
1207154	1207165	1206913	1207203
1230054	1230065	1229178	1230142
1235532	1235543	1235500	1235565
1236048	1236069	1235995	1236100
1253967	1253981	1253953	1254082
1275576	1275606	1275549	1275830
1401306	1401317	1401295	1401476
1465685	1465696	1465154	1470213
1465821	1465839	1465154	1470213
1468891	1468902	1465154	1470213
1506283	1506294	1506014	1506316
1534009	1534020	1533930	1534041
1556142	1556172	1555576	1556923
1567643	1567659	1567463	1568058
1567986	1568032	1567463	1568058
1578373	1578393	1578339	1578538
1619153	1619164	1619110	1619474
1753827	1753894	1753662	1754854
1799765	1799779	1799650	1800155
1808228	1808239	1808221	1808335
1827016	1827048	1826877	1828631
1827121	1827155	1826877	1828631
1863184	1863195	1863040	1863497
1991890	1991902	1991876	1992056
1991916	1991936	1991876	1992056
2015542	2015580	2015296	2015703
2046407	2046418	2046366	2046468
2111802	2111813	2111678	2111828
2113347	2113384	2113335	2113413
2114128	2114154	2114124	2114302
2227907	2227929	2227736	2228347
2251309	2251324	2251098	2251957
2253727	2253754	2253619	2253793
2273094	2273105	2272971	2273108
2276244	2276255	2275679	2276489
2326072	2326083	2326047	2326139
2343973	2343991	2343964	2344039
2477069	2477080	2477028	2477413
2989693	2989731	2989534	2989785
3094774	3094785	3094651	3094787
3186131	3186158	3186030	3186214
3224772	3224783	3224739	3224998
3286006	3286017	3285941	3286025
3452643	3452654	3452481	3452666
3483259	3483270	3483201	3483403
3557212	3557227	3557132	3557403
3613229	3613278	3613057	3613365
3983122	3983133	3983109	3983291
4037770	4037822	4037615	4037875
4037770	4037802	4037615	4037875
