429772	429783	429701	429854
732475	732491	732377	732617
977307	977365	977001	977455
2039755	2039837	2039465	2039950
2060958	2060969	2060815	2060986
4662430	4662444	4662375	4663263
5462974	5462985	5462833	5463121
5968162	5968185	5968018	5969436
7105457	7105476	7105401	7105500
8733812	8733826	8733779	8733843
12775862	12775880	12775715	12776027
14868931	14868942	14868743	14868977
16727944	16727974	16727796	16727997
18826257	18826275	18826246	18826463
20365696	20365725	20365668	20365744
21802760	21802771	21802748	21802781
21971165	21971176	21971002	21971208
22006204	22006215	22005986	22006247
22447240	22447266	22447065	22447732
25678180	25678197	25677682	25678312
33026957	33026968	33026812	33026990
33465345	33465356	33465206	33465359
33917203	33917214	33917017	33917237
34372894	34372905	34370798	34372943
34521619	34521630	34521464	34521695
34568929	34568940	34568896	34568981
34665050	34665061	34665033	34665190
34977585	34977596	34977545	34977641
35062986	35062997	35062977	35063080
35560105	35560119	35560028	35560851
35616051	35616062	35615942	35616278
35715148	35715159	35715058	35715187
35736108	35736119	35736047	35736132
35750888	35750899	35750839	35750989
35825805	35825816	35825563	35826161
35906351	35906371	35906287	35906635
35910484	35910495	35910463	35910691
38068179	38068197	38067928	38068645
38424367	38424398	38423964	38424424
69035828	69035848	69035784	69035947
69254285	69254296	69254208	69254374
69325585	69325596	69325309	69325723
69517074	69517099	69516010	69517210
72694688	72694699	72694542	72694714
72700518	72700529	72700517	72700643
74952304	74952323	74952185	74952611
75028065	75028079	75028011	75028241
75028093	75028111	75028011	75028241
75069741	75069752	75069741	75069813
76358783	76358804	76358512	76358922
77020311	77020350	77019654	77020953
77020408	77020433	77019654	77020953
77020624	77020654	77019654	77020953
77370499	77370513	77370414	77370578
77384632	77384664	77384584	77384683
77647671	77647682	77647669	77647793
78031102	78031113	78031099	78031235
79708739	79708767	79708592	79708786
83062526	83062537	83062436	83062867
83971891	83971902	83971881	83972189
85741900	85741949	85741774	85741962
86016651	86016670	86016538	86016675
86945758	86945769	86945741	86946779
86945814	86945825	86945741	86946779
86945915	86945926	86945741	86946779
86946508	86946519	86945741	86946779
86946749	86946760	86945741	86946779
87885626	87885637	87884912	87888825
91723744	91723755	91723661	91725107
92415252	92415263	92415151	92415477
92474743	92474786	92474623	92474897
92514813	92514878	92514630	92515203
92522840	92522854	92522574	92522866
92764718	92764729	92764504	92764744
93676649	93676762	93676593	93676963
95125087	95125098	95125085	95125185
95508305	95508324	95508160	95508361
95516677	95516692	95516622	95516820
95516691	95516702	95516622	95516820
96417867	96417878	96417612	96418032
96417977	96417996	96417612	96418032
96450459	96450473	96450279	96450628
96618500	96618511	96618494	96618606
97330663	97330732	97330321	97330767
97482886	97482897	97482848	97483351
97693680	97693701	97693648	97693759
97853932	97853950	97853914	97855036
97854030	97854041	97853914	97855036
97854412	97854451	97853914	97855036
98011324	98011351	98011270	98011389
98012445	98012472	98012420	98012472
98203369	98203380	98203287	98203408
98708638	98708705	98708416	98708737
99105256	99105283	99105205	99105302
99828323	99828385	99828042	99828993
100300655	100300669	100300567	100300674
100327925	100327936	100327786	100327962
100585834	100585845	100585764	100586451
101552548	101552620	101552382	101552753
107324902	107324913	107324833	107325004
107331690	107331701	107331668	107331722
109119472	109119483	109119334	109119913
109217005	109217046	109216921	109217145
109320312	109320323	109320140	109320446
110048736	110048789	110048699	110048855
110137090	110137108	110136237	110138539
110207544	110207569	110207386	110207579
110404513	110404530	110404326	110404552
111328434	111328445	111327482	111328520
113166097	113166116	113166077	113166155
113169860	113169885	113169223	113169942
113256266	113256277	113256148	113256277
113349586	113349638	113349579	113349780
113349586	113349635	113349579	113349780
113425355	113425386	113425343	113425420
113428183	113428194	113428146	113428223
114155987	114156009	114155950	114156012
114359715	114359755	114359593	114359794
116154328	116154367	116154172	116154587
117214710	117214728	117214357	117214742
117414631	117414645	117414496	117414938
117414812	117414848	117414496	117414938
120713807	120713825	120713757	120714358
120714260	120714290	120713757	120714358
120862716	120862727	120862587	120862749
121146236	121146247	121146107	121146256
121167607	121167618	121167488	121167677
121169732	121169743	121169610	121169846
121699429	121699446	121699324	121699458
121760110	121760124	121759884	121760439
121770667	121770678	121770545	121770724
121860419	121860430	121860336	121860443
122093181	122093208	122092686	122093284
122789033	122789044	122788932	122789895
122800404	122800415	122800122	122801073
123065474	123065484	123065347	123065557
123376903	123376920	123376837	123377062
124799441	124799452	124799284	124799491
124804154	124804213	124804093	124804342
124869377	124869396	124869290	124869439
125241089	125241100	125241004	125241126
125342233	125342244	125342218	125342299
125669832	125669843	125669817	125669907
126326966	126326997	126326929	126327010
126693770	126693790	126693745	126693845
127357223	127357234	127357218	127357377
127402575	127402586	127402556	127402753
127695053	127695109	127694926	127695141
127785879	127785921	127785797	127786240
127786074	127786085	127785797	127786240
127786122	127786133	127785797	127786240
127929689	127929700	127929687	127929885
127980112	127980123	127979991	127980137
128068356	128068385	128068319	128068580
128178935	128178956	128178708	128179415
128190756	128190848	128190687	128190862
128258517	128258554	128258454	128258570
128267218	128267229	128267193	128267274
128323307	128323327	128323282	128323371
128690007	128690021	128689986	128690026
128693935	128693951	128693895	128694123
128694007	128694028	128693895	128694123
128694107	128694122	128693895	128694123
128818752	128818763	128818684	128819185
128819111	128819122	128818684	128819185
128840619	128840632	128840610	128840672
129177103	129177130	129176837	129178052
129177625	129177641	129176837	129178052
129177668	129177730	129176837	129178052
129177854	129177878	129176837	129178052
129665921	129665932	129665867	129666126
129824047	129824058	129823907	129824181
130092335	130092346	130092247	130092381
130265926	130265946	130265878	130266137
130681605	130681641	130681247	130681669
130884103	130884118	130883968	130885683
132198045	132198056	132197965	132198609
132242073	132242084	132241875	132242111
132328524	132328541	132326323	132330499
132410318	132410329	132410271	132410466
132884002	132884013	132883947	132884091
132896601	132896620	132896234	132896754
133057882	133057919	133057813	133057980
133359983	133359994	133359949	133360129
133360004	133360022	133359949	133360129
133424344	133424378	133424320	133424478
133468666	133468677	133468562	133468711
133472141	133472152	133472020	133472176
133475582	133475593	133475399	133475611
134033653	134033664	134033589	134033705
134642253	134642271	134642187	134642296
